wl	PWM218
300.125	0.36
300.581	1.37
301.036	0.89
301.492	0.25
301.947	0.42
302.403	0.99
302.858	1.01
303.314	0.29
303.769	0.42
304.224	-0.1
304.68	1.23
305.135	0.66
305.59	1.18
306.045	0.53
306.5	0.41
306.955	1.17
307.41	0.76
307.865	0.2
308.32	0.96
308.775	1.11
309.23	0.81
309.685	-0.03
310.139	0.41
310.594	1
311.049	0.92
311.503	0.87
311.958	0.22
312.413	0.72
312.867	0.82
313.322	0.93
313.776	0.73
314.23	0.3
314.685	0.27
315.139	0.76
315.593	0.77
316.047	0.79
316.502	0.67
316.956	0.92
317.41	0.88
317.864	0.48
318.318	0.66
318.772	0.44
319.226	0.4
319.68	0.62
320.133	0.52
320.587	0.39
321.041	1.14
321.495	0.49
321.948	0.22
322.402	0.12
322.855	0.64
323.309	0.16
323.762	0.64
324.216	-0.01
324.669	0.39
325.123	0.25
325.576	0.52
326.029	0.11
326.482	0.37
326.935	0.73
327.389	0.21
327.842	0.61
328.295	0.84
328.748	0.01
329.201	0.01
329.654	0.37
330.107	0.51
330.559	0.81
331.012	0.68
331.465	0.59
331.918	1.05
332.37	0.8
332.823	0.14
333.275	0.64
333.728	0.24
334.18	0.92
334.633	0.1
335.085	0.23
335.538	0.15
335.99	0.47
336.442	0.86
336.894	0.48
337.347	0.49
337.799	0.85
338.251	0.72
338.703	0.66
339.155	0.81
339.607	0.36
340.059	0.3
340.511	0.32
340.963	0.43
341.414	0.89
341.866	1
342.318	0.12
342.769	0.57
343.221	-0.06
343.673	0.61
344.124	0.41
344.576	0.15
345.027	0.15
345.478	0.55
345.93	0.71
346.381	0.12
346.832	0.52
347.284	0.39
347.735	1.22
348.186	0.51
348.637	0.76
349.088	0.47
349.539	0.66
349.99	0.73
350.441	0.74
350.892	0.48
351.343	0.68
351.793	-0.02
352.244	0.55
352.695	0.78
353.146	0.39
353.596	0.49
354.047	0.16
354.497	0.74
354.948	0.58
355.398	0.17
355.848	0.45
356.299	0.2
356.749	0.57
357.199	0.86
357.65	0.76
358.1	0.21
358.55	0.46
359	0.69
359.45	0.72
359.9	0.22
360.35	0.25
360.8	-0.07
361.25	0.47
361.699	0.09
362.149	-0.09
362.599	0.55
363.049	-0.03
363.498	0.3
363.948	0.87
364.397	0.19
364.847	-0.1
365.296	0.35
365.746	0.67
366.195	0.33
366.644	0.69
367.094	0.83
367.543	0.2
367.992	0.37
368.441	-0.15
368.89	0.55
369.339	0.24
369.788	0.3
370.237	0.33
370.686	0.67
371.135	0.02
371.584	0.17
372.033	0.28
372.482	0.83
372.93	0.9
373.379	0.55
373.827	0.29
374.276	0.08
374.725	0.87
375.173	0.71
375.621	0.23
376.07	0.57
376.518	0.25
376.966	-0.23
377.415	0.52
377.863	0.62
378.311	0.28
378.759	0.26
379.207	0.56
379.655	0.62
380.103	-0.09
380.551	0.34
380.999	0.4
381.447	0.14
381.895	0.28
382.342	0.33
382.79	0.06
383.238	0.89
383.685	0.45
384.133	0.15
384.58	0.2
385.028	0.51
385.475	0.2
385.923	0.1
386.37	-0.12
386.817	0.33
387.265	0.56
387.712	0.57
388.159	0.35
388.606	0.59
389.053	0.41
389.5	0.37
389.947	-0.06
390.394	0.1
390.841	0.46
391.288	0.37
391.735	0.47
392.181	0.66
392.628	0.14
393.075	0.2
393.521	0.26
393.968	0.39
394.414	0.84
394.861	0.62
395.307	0.31
395.754	0.34
396.2	0.54
396.646	0.19
397.093	-0.01
397.539	-0.08
397.985	-0.09
398.431	0.81
398.877	0.62
399.323	0.62
399.769	0.5
400.215	0.42
400.661	0.41
401.107	0.57
401.552	0.76
401.998	0.35
402.444	0.46
402.889	0.44
403.335	0.07
403.781	0.69
404.226	0.24
404.672	0.49
405.117	0.68
405.562	0.65
406.008	0.7
406.453	0.73
406.898	0.64
407.343	0.58
407.789	0.41
408.234	0.5
408.679	0.64
409.124	0.81
409.569	0.58
410.014	0.61
410.458	0.31
410.903	0.37
411.348	0.36
411.793	0.5
412.237	1.26
412.682	1.18
413.127	1.09
413.571	0.99
414.016	0.65
414.46	0.79
414.904	1.07
415.349	1.57
415.793	0.63
416.237	0.92
416.682	0.39
417.126	1.04
417.57	1.03
418.014	1.55
418.458	1.16
418.902	1.22
419.346	1.52
419.79	1.63
420.233	1.69
420.677	1.16
421.121	1.49
421.565	1.72
422.008	2.43
422.452	1.81
422.895	2.31
423.339	2.09
423.782	3.01
424.226	3
424.669	3.33
425.113	3.38
425.556	3.11
425.999	3.5
426.442	3.75
426.885	4.47
427.328	4.65
427.771	5.32
428.214	5.47
428.657	5.53
429.1	6.35
429.543	6.8
429.986	7.02
430.429	7.37
430.871	7.28
431.314	8.69
431.757	9.25
432.199	9.34
432.642	10.3
433.084	11.43
433.527	11.43
433.969	12.56
434.411	13.06
434.854	14.06
435.296	15.05
435.738	15.92
436.18	17.27
436.622	18.82
437.064	19.49
437.506	21.55
437.948	22.55
438.39	24.23
438.832	25.76
439.274	27.74
439.715	29.61
440.157	31.2
440.599	33.81
441.04	36.14
441.482	38.65
441.924	39.83
442.365	43.63
442.806	46.69
443.248	48.96
443.689	53.01
444.13	55.73
444.572	59.92
445.013	64.07
445.454	68.39
445.895	73.7
446.336	77.1
446.777	83.15
447.218	86.87
447.659	94.1
448.1	99.42
448.54	104.31
448.981	111.36
449.422	118.4
449.863	125.91
450.303	132.33
450.744	140.26
451.184	146.71
451.625	155.76
452.065	165.72
452.505	173.18
452.946	181
453.386	189.74
453.826	197
454.266	206.86
454.707	216.95
455.147	224.66
455.587	232.65
456.027	239
456.467	250.48
456.906	254.14
457.346	262.21
457.786	264.76
458.226	271.39
458.666	277.03
459.105	282.67
459.545	284.5
459.984	288.03
460.424	288.41
460.863	287.03
461.303	289.09
461.742	287.62
462.181	283.59
462.621	286.18
463.06	283.67
463.499	281.01
463.938	275.95
464.377	271.4
464.816	265.75
465.255	262.14
465.694	258.14
466.133	252.4
466.572	246.93
467.01	243.18
467.449	236.58
467.888	230.5
468.326	226.12
468.765	218.02
469.203	212.78
469.642	207.36
470.08	202.11
470.519	198.36
470.957	192
471.395	186.62
471.834	182.51
472.272	177.02
472.71	172.42
473.148	169.91
473.586	165.9
474.024	160.04
474.462	156.82
474.9	151.23
475.338	147.13
475.775	143.68
476.213	140.54
476.651	137.75
477.088	133.33
477.526	129.22
477.964	127.23
478.401	123.48
478.838	119.64
479.276	116.55
479.713	113.66
480.15	110.77
480.588	107.21
481.025	105.21
481.462	102.75
481.899	100.11
482.336	97.43
482.773	95.58
483.21	92.82
483.647	90.37
484.084	88.72
484.521	86.63
484.957	84.75
485.394	82.95
485.831	81.62
486.267	80.3
486.704	78.77
487.14	77.84
487.577	76.86
488.013	75.74
488.45	74.81
488.886	73.63
489.322	73.51
489.758	72.6
490.195	71.97
490.631	71.64
491.067	71.93
491.503	70.35
491.939	70.65
492.375	70.44
492.81	70.37
493.246	70.4
493.682	70.81
494.118	70.99
494.553	71.14
494.989	71.71
495.424	72.02
495.86	72.11
496.295	72.76
496.731	73.75
497.166	74.51
497.602	75.05
498.037	75.94
498.472	76.99
498.907	77.81
499.342	79.26
499.777	80.56
500.212	81.89
500.647	83.31
501.082	84.7
501.517	85.76
501.952	87.3
502.387	89.31
502.821	91.3
503.256	92.78
503.69	94.69
504.125	96.49
504.56	98.68
504.994	100.83
505.428	102.68
505.863	105.13
506.297	106.67
506.731	109.4
507.165	111.48
507.6	113.85
508.034	116.16
508.468	118.51
508.902	120.7
509.336	123.53
509.77	125.57
510.203	127.59
510.637	130.06
511.071	132.03
511.505	134.8
511.938	135.64
512.372	138.05
512.805	140.2
513.239	141.29
513.672	142.97
514.106	144.64
514.539	146.18
514.972	147.29
515.406	147.95
515.839	149.14
516.272	150.65
516.705	151
517.138	150.97
517.571	151.41
518.004	152.25
518.437	151.99
518.87	151.7
519.302	151.31
519.735	151.28
520.168	150.26
520.6	150.26
521.033	149.21
521.466	148.24
521.898	147.14
522.33	146
522.763	144.48
523.195	143.47
523.627	141.93
524.06	140.91
524.492	139.29
524.924	137.86
525.356	136.31
525.788	135.05
526.22	133.5
526.652	131.7
527.084	130.17
527.516	129.37
527.947	127.01
528.379	125.83
528.811	123.9
529.242	123.2
529.674	121.5
530.105	120.77
530.537	118.24
530.968	118.19
531.399	115.83
531.831	115.6
532.262	113.99
532.693	113.1
533.124	111.18
533.555	111.34
533.986	108.82
534.417	108.68
534.848	107
535.279	106.24
535.71	105.56
536.141	104.55
536.572	103.67
537.002	102.82
537.433	102.12
537.863	101.24
538.294	100.24
538.724	99.54
539.155	99.09
539.585	98.08
540.015	97.26
540.446	96.66
540.876	95.6
541.306	94.85
541.736	94.33
542.166	93.85
542.596	92.84
543.026	92.3
543.456	91.41
543.886	91.11
544.316	90.33
544.745	89.45
545.175	88.58
545.605	88.47
546.034	87.81
546.464	87.25
546.893	87.06
547.323	86.04
547.752	85.85
548.181	85.21
548.611	84.3
549.04	84.51
549.469	84.19
549.898	83.28
550.327	82.98
550.756	82.79
551.185	82.01
551.614	82.16
552.043	81.82
552.472	81.77
552.9	80.84
553.329	81.06
553.758	80.5
554.186	79.99
554.615	80.44
555.043	79.44
555.472	79.42
555.9	79.35
556.328	79.21
556.757	79.26
557.185	78.82
557.613	79.01
558.041	78.74
558.469	78.48
558.897	78.45
559.325	78.6
559.753	78.36
560.181	78.47
560.609	78.42
561.037	79.33
561.464	78.2
561.892	78.57
562.319	78.66
562.747	78.61
563.175	78.69
563.602	79.06
564.029	78.76
564.457	78.61
564.884	78.87
565.311	78.79
565.738	79.31
566.165	78.82
566.592	78.84
567.019	78.91
567.446	78.63
567.873	78.64
568.3	79.28
568.727	79.46
569.154	78.97
569.58	78.67
570.007	78.92
570.434	79.02
570.86	79.29
571.287	78.75
571.713	79.54
572.139	78.92
572.566	79.59
572.992	79.29
573.418	79.44
573.844	79.99
574.27	79.64
574.696	79.99
575.122	80.11
575.548	80.52
575.974	80.12
576.4	80.49
576.826	80.66
577.252	80.24
577.677	80.74
578.103	81.16
578.528	81.34
578.954	81.58
579.379	81.92
579.805	81.8
580.23	81.63
580.655	81.98
581.081	82.66
581.506	83.37
581.931	83.19
582.356	83.45
582.781	83.69
583.206	83.34
583.631	84.1
584.056	83.99
584.481	83.79
584.905	84.64
585.33	84.96
585.755	84.46
586.179	85.45
586.604	85.23
587.028	85.84
587.453	85.54
587.877	86.27
588.302	86.3
588.726	85.94
589.15	86.88
589.574	86.8
589.998	87.06
590.422	87.14
590.846	87.99
591.27	87.09
591.694	87.68
592.118	88.04
592.542	88.2
592.966	88.16
593.389	88.14
593.813	88.38
594.236	88.7
594.66	89.3
595.083	89.25
595.507	89.48
595.93	90.44
596.354	89.98
596.777	90.51
597.2	90.14
597.623	90.62
598.046	90.41
598.469	91.3
598.892	91.35
599.315	91.36
599.738	91.85
600.161	92.3
600.584	91.66
601.006	92.32
601.429	92.71
601.851	92.77
602.274	93.14
602.696	93.99
603.119	94.12
603.541	94.1
603.964	94.94
604.386	95.2
604.808	95.7
605.23	95.61
605.652	96.41
606.074	97.37
606.496	97.68
606.918	98.52
607.34	98.81
607.762	100.17
608.184	100.39
608.606	101.28
609.027	101.91
609.449	103.03
609.87	103.53
610.292	104.18
610.713	105.4
611.135	106.04
611.556	107.25
611.977	108.61
612.398	109.7
612.82	110.99
613.241	112.48
613.662	113.87
614.083	114.97
614.504	116.72
614.925	118.38
615.345	119.96
615.766	122.14
616.187	124.68
616.608	125.67
617.028	127.59
617.449	130
617.869	132.7
618.29	134.4
618.71	136.62
619.131	139.83
619.551	141.75
619.971	144.43
620.391	146.72
620.811	149.21
621.231	151.85
621.651	154.3
622.071	158.39
622.491	160.65
622.911	163.99
623.331	167.33
623.751	170.44
624.17	173.53
624.59	177.55
625.009	180.86
625.429	185.07
625.848	188.62
626.268	191.53
626.687	194.74
627.106	198.94
627.526	201.01
627.945	204.38
628.364	206.21
628.783	208.8
629.202	209.34
629.621	210.8
630.04	210.31
630.459	209.24
630.878	208.46
631.296	205.78
631.715	202.21
632.134	197.89
632.552	192.56
632.971	186.83
633.389	181.02
633.807	174.2
634.226	166.26
634.644	158.73
635.062	151.6
635.48	143.7
635.899	137.46
636.317	130.54
636.735	123.83
637.153	118.34
637.57	112.87
637.988	107.74
638.406	102.99
638.824	98.43
639.241	95.09
639.659	90.44
640.077	87.65
640.494	83.9
640.912	81.6
641.329	78.78
641.746	76.19
642.164	74.2
642.581	72.1
642.998	70.1
643.415	67.46
643.832	65.75
644.249	64.43
644.666	62.72
645.083	61.5
645.5	59.94
645.916	58.75
646.333	57.3
646.75	55.85
647.166	54.83
647.583	53.6
647.999	52.83
648.416	51.99
648.832	50.39
649.249	49.96
649.665	48.91
650.081	48.1
650.497	47.04
650.913	46.47
651.329	46.16
651.745	45.27
652.161	44.15
652.577	44.12
652.993	43.28
653.409	42.4
653.824	41.6
654.24	41.32
654.655	40.49
655.071	39.99
655.486	40.2
655.902	39.33
656.317	38.61
656.732	38.31
657.148	37.92
657.563	36.99
657.978	36.88
658.393	36.33
658.808	35.08
659.223	35.47
659.638	34.4
660.053	34.9
660.467	34.6
660.882	32.97
661.297	32.94
661.711	32.94
662.126	32.19
662.54	31.7
662.955	30.99
663.369	31.09
663.784	30.78
664.198	29.42
664.612	29.31
665.026	29.18
665.44	28.96
665.854	28.34
666.268	28.18
666.682	28.13
667.096	27.37
667.51	27.1
667.924	26.68
668.337	26.37
668.751	25.47
669.164	25.93
669.578	25.02
669.991	24.71
670.405	24.55
670.818	23.84
671.231	24.2
671.645	23.41
672.058	23.05
672.471	22.8
672.884	22.64
673.297	22.21
673.71	22.3
674.123	22.12
674.536	21.49
674.948	21.53
675.361	20.38
675.774	20.42
676.186	20.88
676.599	20
677.011	19.5
677.424	19.82
677.836	19.74
678.248	19.6
678.661	19.14
679.073	19.26
679.485	18.95
679.897	18.6
680.309	18.05
680.721	18
681.133	18.55
681.545	17.39
681.957	17.62
682.368	17.84
682.78	17.2
683.192	17.06
683.603	16.25
684.015	16.76
684.426	16.57
684.837	16.75
685.249	16.12
685.66	15.89
686.071	16.07
686.482	15.49
686.893	15.55
687.304	15.61
687.715	14.62
688.126	14.97
688.537	14.85
688.948	14.92
689.359	14.2
689.769	14.55
690.18	14.43
690.591	14.24
691.001	13.86
691.411	13.58
691.822	13.72
692.232	13.92
692.642	13.49
693.053	13.11
693.463	12.83
693.873	12.79
694.283	12.76
694.693	12.49
695.103	12.01
695.513	12.16
695.922	12.1
696.332	12.22
696.742	11.39
697.151	12.35
697.561	11.82
697.97	11.67
698.38	10.74
698.789	11.63
699.199	10.58
699.608	10.84
700.017	10.91
700.426	10.71
700.835	10.86
701.244	10.11
701.653	10.3
702.062	10.21
702.471	9.83
702.88	10.09
703.289	10.29
703.697	9.47
704.106	9.67
704.514	9.69
704.923	9.28
705.331	9.29
705.74	9.38
706.148	9.14
706.556	9.07
706.965	8.63
707.373	8.58
707.781	8.8
708.189	8.91
708.597	7.64
709.005	7.78
709.413	8.24
709.82	7.76
710.228	8.27
710.636	7.23
711.043	7.73
711.451	7.73
711.858	7.38
712.266	6.89
712.673	7.19
713.081	6.81
713.488	7.57
713.895	7.31
714.302	6.48
714.709	7.48
715.116	6.65
715.523	6.38
715.93	5.82
716.337	6.46
716.744	6.2
717.15	7.69
717.557	6.53
717.964	6.79
718.37	6.11
718.777	6.18
719.183	5.7
719.589	5.46
719.996	6.2
720.402	5.98
720.808	5.03
721.214	5.77
721.62	5.75
722.026	5.8
722.432	4.74
722.838	5.09
723.244	5.81
723.65	5.76
724.055	5.64
724.461	4.95
724.867	5.4
725.272	5.25
725.678	5.45
726.083	4.79
726.488	4.51
726.894	6.05
727.299	5.47
727.704	4.5
728.109	3.97
728.514	4.49
728.919	4.25
729.324	4.91
729.729	4.92
730.134	4.58
730.538	4.2
730.943	4.51
731.348	4.36
731.752	4.6
732.157	4.28
732.561	4.03
732.966	3.89
733.37	4.42
733.774	3.78
734.178	4.01
734.582	3.87
734.987	3.91
735.391	3.46
735.795	3.4
736.198	3.68
736.602	3.58
737.006	3.69
737.41	3.57
737.813	3.74
738.217	3.82
738.621	3.21
739.024	3.96
739.427	3.82
739.831	3.22
740.234	3.54
740.637	3.92
741.04	2.22
741.444	3.14
741.847	3.52
742.25	2.63
742.652	3.31
743.055	2.62
743.458	3.98
743.861	3.69
744.264	2.64
744.666	3.07
745.069	2.33
745.471	2.58
745.874	1.56
746.276	3.17
746.678	3.22
747.081	3.54
747.483	2.78
747.885	2.41
748.287	2.68
748.689	2.4
749.091	2.85
749.493	2.22
749.895	2.22
750.296	2.32
750.698	2.31
751.1	2.18
751.501	1.49
751.903	2.14
752.304	2.5
752.706	2.62
753.107	2.05
753.508	1.92
753.909	1.84
754.311	2.39
754.712	2.55
755.113	1.3
755.514	2.36
755.915	3.16
756.315	2.29
756.716	2.52
757.117	1.98
757.518	1.45
757.918	1.55
758.319	1.43
758.719	2.9
759.12	2.46
759.52	1.57
759.92	1.39
760.321	1.8
760.721	1.65
761.121	2.08
761.521	2.96
761.921	1.64
762.321	2.36
762.721	2.35
763.12	2.4
763.52	1.82
763.92	2.04
764.319	2.15
764.719	1.86
765.118	1.52
765.518	1.66
765.917	2.53
766.317	1.89
766.716	2.98
767.115	2.65
767.514	1.99
767.913	1.32
768.312	1.43
768.711	1.3
769.11	1.45
769.509	1.58
769.907	1.5
770.306	0.95
770.705	0.66
771.103	2.67
771.502	2.21
771.9	2.12
772.299	1.11
772.697	1.5
773.095	1.94
773.493	1.61
773.891	2.34
774.29	0.88
774.688	1.48
775.085	0.6
775.483	1.36
775.881	1.66
776.279	1.21
776.677	0.41
777.074	2.23
777.472	2.49
777.869	2.78
778.267	1.6
778.664	1.86
779.061	2.13
779.459	0.93
779.856	2.97
780.253	2.41
780.65	1.57
781.047	1.89
781.444	2.2
781.841	1.96
782.238	1.97
782.634	1.88
783.031	0.7
783.428	2.2
783.824	2.2
784.221	2.35
784.617	2.48
785.014	1.8
785.41	2.19
785.806	1.43
786.202	1.75
786.598	1.92
786.994	2.07
787.39	0.04
787.786	1.3
788.182	1.97
788.578	0.62
788.974	2.44
789.369	-1.14
789.765	1.99
790.161	1.92
790.556	0.78
790.952	1.66
791.347	1.59
791.742	0.51
792.137	2.79
792.533	0.11
792.928	3.49
793.323	1.58
793.718	2.13
794.113	0.56
794.508	1.94
794.902	1.2
795.297	1.58
795.692	2.15
796.086	1.41
796.481	2.36
796.875	0.59
797.27	1.58
797.664	-0.82
798.058	2.95
798.453	2.46
798.847	0.93
799.241	1.41
799.635	0.59
800.029	0.78
800.423	0.42
800.817	0.24
801.21	-0.15
801.604	1.3
801.998	-0.62
802.391	0.88
802.785	-0.93
803.178	0.56
803.572	0.37
803.965	1.86
804.358	1.08
804.752	1.37
805.145	2.22
805.538	3.03
805.931	0.64
806.324	1.3
806.717	0.75
807.11	0.48
807.502	1.28
807.895	-0.03
808.288	0.24
808.68	0.42
809.073	-1.77
809.465	1.5
809.858	0.5
810.25	0.55
810.642	2.62
811.034	2.33
811.426	-1.43
811.818	2.33
812.21	-0.58
812.602	0.38
812.994	-0.44
813.386	-0.03
813.778	0.53
814.169	-0.57
814.561	2.91
814.953	1.75
815.344	3.29
815.736	0.58
816.127	2.34
816.518	-0.19
816.909	0.65
817.301	1.95
817.692	4.1
818.083	0.18
818.474	1.12
818.865	2.05
819.255	0.05
819.646	1.11
820.037	2.62
820.428	0.85
820.818	-0.36
821.209	0.9
821.599	2.2
821.99	0.52
822.38	-0.79
822.77	1.47
823.16	-0.54
823.55	1.69
823.94	2.03
824.33	0.18
824.72	0.18
825.11	1.09
825.5	2.07
825.89	1.3
826.28	2.58
826.669	3.53
827.059	0.65
827.448	0.33
827.838	1.12
828.227	1.49
828.616	1.11
829.005	1.58
829.395	1.9
829.784	1.7
830.173	2.31
830.562	0.43
830.951	-0.15
831.339	-0.61
831.728	-0.79
832.117	0.27
832.506	0.17
832.894	-0.05
833.283	0.79
833.671	0.78
834.059	2.2
834.448	0.08
834.836	-0.23
835.224	2.43
835.612	3.71
836	0.93
836.388	-0.46
836.776	1.5
837.164	-3
837.552	3.53
837.94	0.26
838.327	1.5
838.715	1.53
839.103	0.75
839.49	1.34
839.877	1.66
840.265	1.37
840.652	2.27
841.039	2.15
841.426	3.45
841.813	2.79
842.2	0.53
842.587	2.17
842.974	1.83
843.361	-0.86
843.748	0.35
844.134	0.22
844.521	4.64
844.908	-1.76
845.294	1.63
845.681	2.27
846.067	-0.11
846.453	3.9
846.839	5
847.226	-1.11
847.612	0.9
847.998	0.27
848.384	1.75
848.77	-0.31
849.155	0.57
849.541	2.35
849.927	-0.65
850.312	0.07
850.698	-2.16
851.084	0.8
851.469	-0.81
851.854	0.39
852.24	1.06
852.625	1.71
853.01	2.65
853.395	0.41
853.78	2.79
854.165	3.22
854.55	-0.81
854.935	0.32
855.32	-2.35
855.704	1.69
856.089	0.18
856.474	1.04
856.858	2.92
857.243	3.05
857.627	2.93
858.011	-1.2
858.396	3.79
858.78	-0.35
859.164	2.94
859.548	-2.58
859.932	-0.25
860.316	1.97
860.7	3.3
861.083	1.8
861.467	5.01
861.851	2.6
862.234	2.28
862.618	0.61
863.001	-0.89
863.385	-0.58
863.768	2.26
864.151	3.93
864.534	2.99
864.918	2.89
865.301	4.05
865.684	2.76
866.066	1.51
866.449	4.07
866.832	1.89
867.215	4.88
867.597	6.37
867.98	2.48
868.363	-1.13
868.745	8.08
869.127	-0.82
869.51	3.67
869.892	4.83
870.274	1.66
870.656	1.72
871.038	1.14
871.42	3.42
871.802	2.07
872.184	3.2
872.566	0.33
872.948	0.78
873.329	0.91
873.711	1.97
874.092	-1.02
874.474	0.8
874.855	2.74
875.236	1.48
875.618	3.31
875.999	0.31
876.38	2.22
876.761	2.1
877.142	0.89
877.523	1.23
877.904	3.53
878.285	1.97
878.665	2.29
879.046	-0.54
879.426	3.58
879.807	2.8
880.187	-1
880.568	2.56
880.948	-0.19
881.328	-1.35
881.708	3.04
882.089	-0.7
882.469	0.46
882.849	2.62
883.228	-2.98
883.608	2.58
883.988	0.58
884.368	0.77
884.747	2.13
885.127	-1.62
885.506	4.81
885.886	0.2
886.265	0.2
886.645	-4.35
887.024	0.12
887.403	0.43
887.782	11.41
888.161	4.62
888.54	0.81
888.919	-1.33
889.298	3.86
889.676	1.59
890.055	4.06
890.434	-3.64
890.812	0.1
891.191	2.45
891.569	4.07
891.948	4.3
892.326	0.88
892.704	-1.02
893.082	1.99
893.46	-0.98
893.838	-3.51
894.216	3.06
894.594	3.36
894.972	2.15
895.35	0.7
895.727	1.96
896.105	5.05
896.482	3.67
896.86	0.47
897.237	2.15
897.615	3.81
897.992	0.17
898.369	-0.35
898.746	0.82
899.123	0.41
899.5	3.01
899.877	3.18
900.254	3.32
900.631	1.67
901.007	4.12
901.384	1.12
901.761	4.92
902.137	1.21
902.514	-1.42
902.89	3.68
903.266	2.22
903.642	5.28
904.019	1.12
904.395	-0.1
904.771	-0.66
905.147	-2.4
905.523	1.96
905.898	-3.61
906.274	3.79
906.65	-0.96
907.026	1.73
907.401	3.67
907.777	-0.81
908.152	3.3
908.527	7.45
908.903	0.49
909.278	4.92
909.653	1.39
910.028	1.07
910.403	3.08
910.778	0.04
911.153	-4
911.528	-1.32
911.902	3.78
912.277	3.78
912.652	2.62
913.026	2.48
913.4	1.73
913.775	1.95
914.149	6.55
914.523	0.73
914.898	5.38
915.272	3.86
915.646	1.79
916.02	3.53
916.394	-2.18
916.767	2.24
917.141	-2.19
917.515	-4.44
917.888	2.31
918.262	5.81
918.635	5.7
919.009	0.19
919.382	3.98
919.756	7.09
920.129	-2.35
920.502	-2.16
920.875	13.61
921.248	0.6
921.621	2.72
921.994	0.89
922.366	2.5
922.739	0
923.112	0.91
923.484	3.07
923.857	9.06
924.229	2.68
924.602	5.1
924.974	6.97
925.346	-0.69
925.718	-4.04
926.091	-1
926.463	6.77
