wl	PWM72
297.39	0.11
297.846	1.02
298.302	0.4
298.758	0.25
299.214	0.64
299.669	0.59
300.125	-0.12
300.581	0.8
301.036	0.72
301.492	-0.17
301.947	0
302.403	0.31
302.858	0.68
303.314	-0.29
303.769	0.04
304.224	-0.55
304.68	0.64
305.135	0.2
305.59	0.61
306.045	0.07
306.5	0.02
306.955	0.53
307.41	0.32
307.865	-0.29
308.32	0.38
308.775	0.52
309.23	0.45
309.685	-0.4
310.139	-0.33
310.594	0.3
311.049	0.34
311.503	0.36
311.958	-0.31
312.413	0.24
312.867	0.34
313.322	0.47
313.776	0.22
314.23	-0.12
314.685	-0.08
315.139	0.27
315.593	0.44
316.047	0.37
316.502	0.24
316.956	0.6
317.41	0.32
317.864	0.09
318.318	0.36
318.772	0.14
319.226	-0.07
319.68	0.23
320.133	0.06
320.587	0.14
321.041	0.54
321.495	0.3
321.948	0.07
322.402	-0.05
322.855	0.17
323.309	-0.27
323.762	0.44
324.216	-0.24
324.669	0.04
325.123	0.01
325.576	0.32
326.029	-0.19
326.482	0.08
326.935	0.42
327.389	-0.14
327.842	0.23
328.295	0.69
328.748	-0.44
329.201	-0.45
329.654	-0.02
330.107	0.21
330.559	0.59
331.012	0.23
331.465	0.17
331.918	0.73
332.37	0.41
332.823	-0.09
333.275	0.35
333.728	-0.15
334.18	0.37
334.633	-0.22
335.085	-0.27
335.538	-0.36
335.99	0.05
336.442	0.36
336.894	0.2
337.347	0.28
337.799	0.55
338.251	0.24
338.703	0.38
339.155	0.3
339.607	-0.1
340.059	0.06
340.511	0
340.963	0.09
341.414	0.68
341.866	0.57
342.318	-0.14
342.769	0.28
343.221	-0.53
343.673	0.27
344.124	0.17
344.576	-0.19
345.027	-0.2
345.478	0.18
345.93	0.29
346.381	-0.16
346.832	0.21
347.284	0.13
347.735	0.74
348.186	0.04
348.637	0.42
349.088	0.14
349.539	0.29
349.99	0.49
350.441	0.34
350.892	0.21
351.343	0.45
351.793	-0.17
352.244	0.08
352.695	0.43
353.146	0.05
353.596	0.26
354.047	-0.17
354.497	0.39
354.948	0.17
355.398	-0.09
355.848	0.27
356.299	0.09
356.749	0.31
357.199	0.56
357.65	0.38
358.1	-0.1
358.55	0.09
359	0.33
359.45	0.37
359.9	-0.26
360.35	-0.08
360.8	-0.28
361.25	0.14
361.699	-0.15
362.149	-0.34
362.599	0.28
363.049	-0.29
363.498	0.04
363.948	0.32
364.397	-0.01
364.847	-0.45
365.296	0.1
365.746	0.39
366.195	0.09
366.644	0.46
367.094	0.62
367.543	0.03
367.992	0.03
368.441	-0.37
368.89	0.22
369.339	0
369.788	0.07
370.237	0.03
370.686	0.49
371.135	-0.37
371.584	-0.16
372.033	-0.03
372.482	0.6
372.93	0.66
373.379	0.4
373.827	-0.05
374.276	-0.38
374.725	0.67
375.173	0.39
375.621	-0.17
376.07	0.14
376.518	-0.25
376.966	-0.44
377.415	0.11
377.863	0.3
378.311	-0.01
378.759	-0.09
379.207	0.41
379.655	0.42
380.103	-0.58
380.551	0.23
380.999	0.12
381.447	-0.18
381.895	-0.1
382.342	0
382.79	-0.2
383.238	0.48
383.685	0.26
384.133	-0.14
384.58	-0.13
385.028	0.22
385.475	0.04
385.923	-0.06
386.37	-0.49
386.817	0.11
387.265	0.19
387.712	0.33
388.159	0.12
388.606	0.31
389.053	0.11
389.5	-0.04
389.947	-0.35
390.394	-0.2
390.841	-0.02
391.288	-0.02
391.735	0.22
392.181	0.29
392.628	-0.08
393.075	0
393.521	0
393.968	0.26
394.414	0.58
394.861	0.23
395.307	0.02
395.754	0.07
396.2	0.25
396.646	-0.12
397.093	-0.23
397.539	-0.43
397.985	-0.28
398.431	0.56
398.877	0.28
399.323	0.35
399.769	0.08
400.215	0.17
400.661	0.14
401.107	0.31
401.552	0.39
401.998	0.01
402.444	0.1
402.889	0.16
403.335	-0.18
403.781	0.22
404.226	-0.06
404.672	0.25
405.117	0.37
405.562	0.35
406.008	0.23
406.453	0.4
406.898	0.28
407.343	0.2
407.789	0.03
408.234	0.01
408.679	0.28
409.124	0.37
409.569	-0.03
410.014	0.14
410.458	-0.23
410.903	-0.11
411.348	-0.13
411.793	-0.03
412.237	0.67
412.682	0.59
413.127	0.43
413.571	0.33
414.016	0.08
414.46	0.16
414.904	0.3
415.349	0.88
415.793	-0.18
416.237	0.22
416.682	-0.39
417.126	0.19
417.57	0.1
418.014	0.43
418.458	0.19
418.902	0.19
419.346	0.32
419.79	0.45
420.233	0.63
420.677	-0.11
421.121	0.11
421.565	0.37
422.008	0.91
422.452	0.44
422.895	0.7
423.339	0.32
423.782	1.02
424.226	0.77
424.669	1.18
425.113	1.05
425.556	0.61
425.999	0.88
426.442	0.88
426.885	1.42
427.328	1.53
427.771	1.93
428.214	1.63
428.657	1.68
429.1	2.17
429.543	2.31
429.986	2.33
430.429	2.22
430.871	2.03
431.314	3.01
431.757	3.15
432.199	2.92
432.642	3.52
433.084	3.97
433.527	3.56
433.969	3.92
434.411	4.13
434.854	4.41
435.296	4.86
435.738	4.77
436.18	5.36
436.622	6.27
437.064	6.12
437.506	7.01
437.948	7.31
438.39	8.06
438.832	8.49
439.274	9.05
439.715	9.57
440.157	10.17
440.599	10.89
441.04	11.57
441.482	12.75
441.924	12.79
442.365	14.05
442.806	15.22
443.248	16.01
443.689	17.33
444.13	18.03
444.572	19.25
445.013	20.36
445.454	22.4
445.895	24.05
446.336	25.13
446.777	26.8
447.218	28.24
447.659	30.6
448.1	32.43
448.54	33.5
448.981	36.12
449.422	38.86
449.863	40.65
450.303	42.83
450.744	45.34
451.184	47.42
451.625	50.06
452.065	54.35
452.505	56.78
452.946	59.23
453.386	61.77
453.826	64.23
454.266	67.56
454.707	70.84
455.147	72.79
455.587	75.64
456.027	77.79
456.467	81.74
456.906	82.93
457.346	85.36
457.786	86.69
458.226	88.68
458.666	90.41
459.105	92.28
459.545	92.74
459.984	93.95
460.424	93.93
460.863	93.05
461.303	93.5
461.742	93.58
462.181	91.75
462.621	92.15
463.06	91.12
463.499	90.78
463.938	89.04
464.377	87.25
464.816	84.91
465.255	84.02
465.694	82.15
466.133	80.25
466.572	79.13
467.01	76.79
467.449	74.72
467.888	72.9
468.326	71.36
468.765	68.78
469.203	67.05
469.642	65.3
470.08	63.61
470.519	62.24
470.957	59.72
471.395	58.4
471.834	57.16
472.272	55.48
472.71	54.24
473.148	52.71
473.586	51.88
474.024	50.03
474.462	48.96
474.9	47.24
475.338	45.99
475.775	45.13
476.213	43.98
476.651	43.18
477.088	41.55
477.526	40.15
477.964	39.47
478.401	38.43
478.838	37.37
479.276	36.56
479.713	35.19
480.15	34.3
480.588	33.57
481.025	32.74
481.462	31.86
481.899	31.35
482.336	30.2
482.773	29.8
483.21	28.92
483.647	27.97
484.084	27.66
484.521	26.99
484.957	26.45
485.394	25.76
485.831	25.34
486.267	25.06
486.704	24.61
487.14	24.33
487.577	24.12
488.013	23.93
488.45	23.4
488.886	22.83
489.322	23.13
489.758	22.95
490.195	22.49
490.631	22.61
491.067	22.74
491.503	21.98
491.939	22.12
492.375	22.18
492.81	22.18
493.246	22.39
493.682	22.55
494.118	22.47
494.553	22.66
494.989	22.79
495.424	23.1
495.86	22.97
496.295	23.26
496.731	23.37
497.166	23.7
497.602	23.88
498.037	24.25
498.472	24.58
498.907	24.8
499.342	25.34
499.777	25.69
500.212	26.4
500.647	26.72
501.082	27.32
501.517	27.44
501.952	27.98
502.387	28.54
502.821	29.28
503.256	30.02
503.69	30.56
504.125	31.19
504.56	31.95
504.994	32.34
505.428	33.22
505.863	34.03
506.297	34.6
506.731	35.48
507.165	36.28
507.6	36.8
508.034	38.07
508.468	38.66
508.902	39.23
509.336	40.27
509.77	41.07
510.203	41.66
510.637	42.32
511.071	43.2
511.505	44.22
511.938	44.6
512.372	45.24
512.805	46.01
513.239	45.92
513.672	46.89
514.106	47.3
514.539	48.33
514.972	48.34
515.406	48.67
515.839	48.69
516.272	49.46
516.705	49.72
517.138	49.53
517.571	49.67
518.004	50.05
518.437	49.82
518.87	49.7
519.302	49.17
519.735	49.21
520.168	48.96
520.6	48.67
521.033	48.47
521.466	48.39
521.898	47.75
522.33	47.3
522.763	46.54
523.195	46.3
523.627	45.44
524.06	45.19
524.492	44.83
524.924	44.29
525.356	43.77
525.788	43.27
526.22	42.95
526.652	42.01
527.084	41.75
527.516	41.44
527.947	40.55
528.379	40.15
528.811	39.67
529.242	39.35
529.674	38.76
530.105	38.53
530.537	37.86
530.968	37.42
531.399	36.93
531.831	36.9
532.262	36.25
532.693	36.25
533.124	35.21
533.555	35.49
533.986	34.52
534.417	34.59
534.848	34.05
535.279	33.83
535.71	33.54
536.141	33.52
536.572	33.2
537.002	32.69
537.433	32.52
537.863	32.13
538.294	31.88
538.724	31.78
539.155	31.59
539.585	31.23
540.015	30.89
540.446	30.92
540.876	30.36
541.306	30.23
541.736	30.11
542.166	29.9
542.596	29.39
543.026	29.44
543.456	29.23
543.886	29.04
544.316	28.65
544.745	28.54
545.175	28
545.605	28.29
546.034	27.77
546.464	27.63
546.893	27.89
547.323	27.76
547.752	27.45
548.181	27.22
548.611	26.9
549.04	26.9
549.469	26.59
549.898	26.61
550.327	26.39
550.756	26.37
551.185	25.91
551.614	26.23
552.043	26.14
552.472	26.06
552.9	25.73
553.329	25.83
553.758	25.64
554.186	25.61
554.615	25.68
555.043	25.17
555.472	25.37
555.9	25.29
556.328	25.24
556.757	25.48
557.185	25.18
557.613	25.33
558.041	25.28
558.469	24.85
558.897	24.97
559.325	25.32
559.753	25.07
560.181	24.93
560.609	24.84
561.037	25.46
561.464	25.02
561.892	25.01
562.319	25.18
562.747	25.05
563.175	25.17
563.602	25.21
564.029	25.09
564.457	25.17
564.884	25.15
565.311	25.36
565.738	25.5
566.165	25.34
566.592	25.21
567.019	25.42
567.446	25.17
567.873	24.99
568.3	25.42
568.727	25.22
569.154	25.11
569.58	25.2
570.007	25.37
570.434	25.19
570.86	25.47
571.287	25.24
571.713	25.38
572.139	25.04
572.566	25.46
572.992	25.3
573.418	25.5
573.844	25.53
574.27	25.48
574.696	25.77
575.122	25.38
575.548	25.78
575.974	25.76
576.4	25.79
576.826	25.7
577.252	25.63
577.677	25.7
578.103	26.19
578.528	25.89
578.954	26.11
579.379	26.13
579.805	25.92
580.23	26.12
580.655	25.94
581.081	26.57
581.506	26.51
581.931	26.55
582.356	26.73
582.781	26.8
583.206	26.55
583.631	26.87
584.056	26.93
584.481	26.69
584.905	27.04
585.33	27.15
585.755	27
586.179	27.56
586.604	27.38
587.028	27.54
587.453	27.22
587.877	27.45
588.302	27.45
588.726	27.55
589.15	27.93
589.574	27.58
589.998	27.99
590.422	27.66
590.846	28.22
591.27	27.84
591.694	28.09
592.118	28.16
592.542	28.24
592.966	28.04
593.389	28.06
593.813	28.27
594.236	28.39
594.66	28.61
595.083	28.55
595.507	28.82
595.93	28.88
596.354	28.98
596.777	29.03
597.2	29.16
597.623	29.01
598.046	28.85
598.469	29.48
598.892	29.07
599.315	29.43
599.738	29.91
600.161	29.64
600.584	29.35
601.006	29.4
601.429	29.92
601.851	29.74
602.274	29.94
602.696	30.17
603.119	30.3
603.541	30.37
603.964	30.68
604.386	30.91
604.808	30.52
605.23	30.76
605.652	30.75
606.074	31.5
606.496	31.49
606.918	32.02
607.34	32.03
607.762	32.5
608.184	32.38
608.606	32.84
609.027	32.76
609.449	33.42
609.87	33.67
610.292	33.83
610.713	34.18
611.135	34.74
611.556	35.02
611.977	35.39
612.398	35.98
612.82	36.53
613.241	36.78
613.662	37.51
614.083	37.73
614.504	38.67
614.925	38.67
615.345	39.73
615.766	40.13
616.187	40.87
616.608	41.51
617.028	42.06
617.449	43.18
617.869	44.13
618.29	44.38
618.71	45.55
619.131	46.75
619.551	47.12
619.971	48.16
620.391	49.22
620.811	49.87
621.231	50.64
621.651	51.79
622.071	52.98
622.491	53.75
622.911	54.86
623.331	56.34
623.751	57.5
624.17	58.67
624.59	60.21
625.009	61.13
625.429	62.69
625.848	63.72
626.268	65
626.687	65.78
627.106	67.04
627.526	67.95
627.945	68.6
628.364	69
628.783	69.79
629.202	69.61
629.621	69.36
630.04	68.94
630.459	68.13
630.878	67.09
631.296	65.69
631.715	63.86
632.134	62.27
632.552	59.79
632.971	57.48
633.389	54.92
633.807	52.75
634.226	50.06
634.644	47.38
635.062	45.34
635.48	43.17
635.899	41.02
636.317	38.89
636.735	37.46
637.153	35.5
637.57	34.19
637.988	32.26
638.406	31.44
638.824	29.75
639.241	29.57
639.659	27.62
640.077	27.04
640.494	25.64
640.912	25.29
641.329	24.48
641.746	23.65
642.164	23.13
642.581	22.77
642.998	22.12
643.415	20.91
643.832	20.3
644.249	20.11
644.666	19.87
645.083	19.44
645.5	19.01
645.916	18.78
646.333	18.28
646.75	18
647.166	17.81
647.583	17.06
647.999	17.08
648.416	16.98
648.832	16.29
649.249	15.96
649.665	15.6
650.081	15.86
650.497	15.31
650.913	15.07
651.329	15.22
651.745	14.61
652.161	14.26
652.577	14.51
652.993	14.28
653.409	13.6
653.824	13.37
654.24	13.38
654.655	13.03
655.071	12.81
655.486	13.46
655.902	12.84
656.317	12.4
656.732	12.92
657.148	12.46
657.563	11.97
657.978	12.1
658.393	12.11
658.808	11.29
659.223	11.41
659.638	11.06
660.053	11.57
660.467	11.61
660.882	10.55
661.297	10.63
661.711	10.71
662.126	10.54
662.54	10.57
662.955	10.14
663.369	10.27
663.784	10.4
664.198	9.43
664.612	9.26
665.026	9.59
665.44	9.76
665.854	9.03
666.268	9.24
666.682	9.24
667.096	9.13
667.51	9.23
667.924	8.95
668.337	8.48
668.751	8.25
669.164	8.76
669.578	8.17
669.991	8.13
670.405	8.32
670.818	7.68
671.231	8.23
671.645	7.73
672.058	7.73
672.471	7.55
672.884	7.37
673.297	7.14
673.71	7.41
674.123	7.38
674.536	7.15
674.948	6.92
675.361	6.14
675.774	6.55
676.186	7.03
676.599	6.48
677.011	5.94
677.424	6.44
677.836	6.45
678.248	6.27
678.661	6.27
679.073	6.41
679.485	6.46
679.897	6.34
680.309	5.65
680.721	5.79
681.133	6.43
681.545	5.52
681.957	5.54
682.368	5.94
682.78	5.66
683.192	5.57
683.603	4.81
684.015	5.64
684.426	5.74
684.837	5.61
685.249	5.21
685.66	5.26
686.071	5.4
686.482	4.76
686.893	5.34
687.304	5.15
687.715	4.48
688.126	4.9
688.537	4.98
688.948	5.13
689.359	4.54
689.769	4.7
690.18	4.97
690.591	4.63
691.001	4.58
691.411	4.5
691.822	4.4
692.232	5.16
692.642	4.64
693.053	4.33
693.463	3.97
693.873	3.95
694.283	4.35
694.693	4.28
695.103	3.69
695.513	4.02
695.922	3.88
696.332	3.95
696.742	3.44
697.151	4.57
697.561	4.24
697.97	3.8
698.38	3.15
698.789	3.79
699.199	3.38
699.608	3.53
700.017	3.85
700.426	3.37
700.835	3.86
701.244	3.17
701.653	3.4
702.062	3.28
702.471	2.89
702.88	3.43
703.289	3.72
703.697	2.88
704.106	3.16
704.514	3.44
704.923	3.06
705.331	3.43
705.74	3.46
706.148	3.08
706.556	3.18
706.965	2.77
707.373	2.5
707.781	3.04
708.189	3.36
708.597	2.21
709.005	2.27
709.413	2.24
709.82	2.21
710.228	3.02
710.636	2.07
711.043	2.6
711.451	2.87
711.858	2.51
712.266	1.81
712.673	2.43
713.081	1.89
713.488	2.44
713.895	2.44
714.302	1.55
714.709	2.8
715.116	2.1
715.523	1.75
715.93	1.23
716.337	1.92
716.744	1.73
717.15	3.23
717.557	2.13
717.964	2.56
718.37	1.86
718.777	1.97
719.183	1.93
719.589	1.37
719.996	2.12
720.402	2
720.808	1.02
721.214	2.04
721.62	1.96
722.026	2.03
722.432	0.97
722.838	1.59
723.244	2.25
723.65	2.22
724.055	1.93
724.461	1.27
724.867	1.78
725.272	1.86
725.678	1.99
726.083	1.41
726.488	1.22
726.894	2.92
727.299	2.17
727.704	1.32
728.109	0.96
728.514	1.38
728.919	1.12
729.324	1.65
729.729	1.68
730.134	1.49
730.538	1.48
730.943	1.39
731.348	1.45
731.752	1.87
732.157	1.21
732.561	1.48
732.966	1.06
733.37	1.74
733.774	0.78
734.178	1.4
734.582	1.16
734.987	1.12
735.391	0.86
735.795	1.03
736.198	1.34
736.602	1.36
737.006	1
737.41	1.28
737.813	1.59
738.217	1.45
738.621	0.9
739.024	1.63
739.427	1.41
739.831	0.7
740.234	1.07
740.637	1.45
741.04	0.11
741.444	0.92
741.847	1.54
742.25	0.61
742.652	1.09
743.055	0.52
743.458	1.46
743.861	1.71
744.264	0.84
744.666	0.94
745.069	0.36
745.471	0.81
745.874	-0.35
746.276	0.98
746.678	1.3
747.081	1.65
747.483	1.04
747.885	0.42
748.287	1.07
748.689	0.57
749.091	1.02
749.493	0.81
749.895	0.63
750.296	0.6
750.698	0.54
751.1	0.59
751.501	-0.2
751.903	0.34
752.304	1
752.706	0.99
753.107	0.2
753.508	0.23
753.909	0.15
754.311	0.92
754.712	0.95
755.113	-0.31
755.514	0.56
755.915	1.33
756.315	0.89
756.716	0.82
757.117	0.41
757.518	-0.17
757.918	0.15
758.319	0.09
758.719	1.03
759.12	0.57
759.52	0.2
759.92	-0.18
760.321	0.28
760.721	0.42
761.121	0.61
761.521	1.43
761.921	0.4
762.321	0.99
762.721	0.91
763.12	0.76
763.52	0.15
763.92	0.82
764.319	0.89
764.719	0.17
765.118	0.13
765.518	0.4
765.917	1.44
766.317	0.56
766.716	1.68
767.115	1.61
767.514	0.54
767.913	-0.09
768.312	0.41
768.711	0.33
769.11	0.04
769.509	0.24
769.907	0.24
770.306	0.02
770.705	-0.06
771.103	1.21
771.502	0.93
771.9	0.97
772.299	-0.28
772.697	0.27
773.095	0.72
773.493	0.28
773.891	1.51
774.29	-0.29
774.688	0.16
775.085	-0.68
775.483	0.36
775.881	0.66
776.279	-0.22
776.677	-0.78
777.074	0.7
777.472	1.54
777.869	1.69
778.267	0.47
778.664	0.76
779.061	1.07
779.459	-0.36
779.856	1.86
780.253	1.45
780.65	-0.04
781.047	1.47
781.444	0.94
781.841	1.16
782.238	0.86
782.634	0.87
783.031	-0.48
783.428	0.94
783.824	1.11
784.221	0.95
784.617	1.52
785.014	0.66
785.41	0.93
785.806	0
786.202	0.49
786.598	0.44
786.994	0.23
787.39	-1.72
787.786	-0.08
788.182	0.49
788.578	-0.98
788.974	1.25
789.369	-2.42
789.765	1
790.161	1.39
790.556	-0.59
790.952	0.43
791.347	0.49
791.742	-0.75
792.137	1.81
792.533	-0.98
792.928	2
793.323	0.5
793.718	0.93
794.113	-0.78
794.508	0.78
794.902	0.27
795.297	0.51
795.692	0.92
796.086	0.25
796.481	1.24
796.875	-0.61
797.27	0.35
797.664	-1.63
798.058	1.27
798.453	1.19
798.847	0.34
799.241	0.41
799.635	-0.38
800.029	-0.48
800.423	-0.58
800.817	-1.1
801.21	-1.2
801.604	0.12
801.998	-1.88
802.391	-0.13
802.785	-2.12
803.178	-0.27
803.572	-1.18
803.965	0.72
804.358	0.52
804.752	0.57
805.145	0.92
805.538	2.14
805.931	-0.8
806.324	0.39
806.717	-0.44
807.11	-0.46
807.502	0.66
807.895	-0.84
808.288	-0.72
808.68	-0.47
809.073	-3.43
809.465	0.49
809.858	-0.74
810.25	-0.83
810.642	1.24
811.034	1.21
811.426	-1.73
811.818	1.43
812.21	-1.43
812.602	-0.21
812.994	-1.19
813.386	-1.01
813.778	-0.62
814.169	-1.62
814.561	1.84
814.953	1.08
815.344	1.84
815.736	0.3
816.127	1.4
816.518	-1.03
816.909	-0.45
817.301	1.43
817.692	2.94
818.083	-0.83
818.474	0.38
818.865	1.58
819.255	-0.92
819.646	0.3
820.037	1.77
820.428	-0.54
820.818	-1.57
821.209	0.02
821.599	0.91
821.99	-0.85
822.38	-2.25
822.77	1.12
823.16	-1.44
823.55	0.88
823.94	0.98
824.33	-0.29
824.72	-0.87
825.11	-0.34
825.5	1.06
825.89	-0.41
826.28	1.61
826.669	2.36
827.059	-0.29
827.448	-0.88
827.838	-0.26
828.227	0.24
828.616	-0.09
829.005	0.35
829.395	1.02
829.784	0.73
830.173	1.31
830.562	0.38
830.951	-1.45
831.339	-1.66
831.728	-1.62
832.117	-0.42
832.506	-0.49
832.894	-0.39
833.283	0.15
833.671	-0.71
834.059	0.88
834.448	-1.18
834.836	-1.37
835.224	1.42
835.612	2.44
836	-0.68
836.388	-1.34
836.776	0.07
837.164	-4.22
837.552	1.68
837.94	-0.38
838.327	0.77
838.715	0.67
839.103	0.61
839.49	0.28
839.877	0.39
840.265	0.03
840.652	1.03
841.039	0.9
841.426	2.1
841.813	1.51
842.2	-0.71
842.587	1.87
842.974	1.21
843.361	-1.48
843.748	-0.62
844.134	0.16
844.521	3.65
844.908	-2.29
845.294	0.67
845.681	1.69
846.067	-0.99
846.453	3.12
846.839	2.65
847.226	-2.14
847.612	-0.73
847.998	-0.52
848.384	0.76
848.77	-0.5
849.155	-0.7
849.541	1.36
849.927	-1.63
850.312	-0.74
850.698	-1.61
851.084	-1.33
851.469	-2.64
851.854	-0.36
852.24	-0.43
852.625	0.51
853.01	1.06
853.395	-0.65
853.78	1.08
854.165	0.88
854.55	-1.98
854.935	0.04
855.32	-2.97
855.704	1.05
856.089	-0.22
856.474	0.64
856.858	1.09
857.243	2.08
857.627	2.14
858.011	-2.03
858.396	2.91
858.78	-1.83
859.164	2.03
859.548	-4.91
859.932	-2.1
860.316	0.66
860.7	2.44
861.083	0.12
861.467	2.96
861.851	1.23
862.234	0.48
862.618	0.03
863.001	-3.08
863.385	-1.96
863.768	0.81
864.151	3.08
864.534	1.51
864.918	2.25
865.301	3.97
865.684	1.65
866.066	0.55
866.449	2.62
866.832	-0.21
867.215	3.82
867.597	4.81
867.98	0.88
868.363	-1.32
868.745	7.92
869.127	-0.96
869.51	3.36
869.892	3.49
870.274	0.63
870.656	0.48
871.038	-0.41
871.42	3.12
871.802	0.46
872.184	2.09
872.566	-1.85
872.948	-1.4
873.329	0.3
873.711	-0.04
874.092	-1.87
874.474	-0.3
874.855	2.79
875.236	-0.07
875.618	1.87
875.999	-1.87
876.38	1.25
876.761	0.72
877.142	-0.68
877.523	0.36
877.904	1.38
878.285	-0.04
878.665	2.01
879.046	-1.34
879.426	2.47
879.807	1.92
880.187	-3.66
880.568	-0.08
880.948	-1.18
881.328	-3.26
881.708	1.67
882.089	-1.42
882.469	1.58
882.849	0.26
883.228	-3.66
883.608	0.04
883.988	-1.24
884.368	-2.19
884.747	0.2
885.127	-3.04
885.506	2.32
885.886	-1.3
886.265	-2.92
886.645	-4.79
887.024	-1.91
887.403	-1.29
887.782	8.12
888.161	2.72
888.54	-1.01
888.919	-2.4
889.298	1.22
889.676	0.07
890.055	0.99
890.434	-4.87
890.812	-2.09
891.191	2.27
891.569	2.63
891.948	3.64
892.326	-0.09
892.704	-2.32
893.082	-1.03
893.46	-1.68
893.838	-4.33
894.216	-0.18
894.594	1.75
894.972	-0.76
895.35	0.9
895.727	0.62
896.105	4.07
896.482	2.72
896.86	-1.09
897.237	0.37
897.615	4.48
897.992	-0.89
898.369	-1.62
898.746	-1.72
899.123	-2.12
899.5	0.62
899.877	2.52
900.254	2.32
900.631	0.63
901.007	2.58
901.384	0.56
901.761	5.24
902.137	0.17
902.514	-3.23
902.89	2.07
903.266	1.26
903.642	3.15
904.019	0.34
904.395	-0.81
904.771	-1.99
905.147	-3.56
905.523	0.71
905.898	-5.14
906.274	3.14
906.65	-2.06
907.026	1.59
907.401	1.63
907.777	-2.03
908.152	1.37
908.527	6.8
908.903	0.37
909.278	3.66
909.653	-0.37
910.028	1.07
910.403	2.61
910.778	-2.57
911.153	-5.76
911.528	-3.5
911.902	2.93
912.277	2.12
912.652	-0.15
913.026	1.35
913.4	0.16
913.775	-0.04
914.149	3.35
914.523	0.77
914.898	5.39
915.272	-0.09
915.646	-0.01
916.02	0.85
916.394	-5.12
916.767	-0.77
