wl	182
399.769	0.35
400.215	0.29
400.661	0.31
401.107	0.54
401.552	0.67
401.998	0.26
402.444	0.27
402.889	0.3
403.335	-0.06
403.781	0.37
404.226	0.11
404.672	0.54
405.117	0.77
405.562	0.56
406.008	0.57
406.453	0.63
406.898	0.55
407.343	0.39
407.789	0.35
408.234	0.23
408.679	0.51
409.124	0.64
409.569	0.35
410.014	0.49
410.458	0.2
410.903	0.31
411.348	0.26
411.793	0.27
412.237	1.1
412.682	1.02
413.127	0.89
413.571	0.56
414.016	0.38
414.46	0.67
414.904	0.82
415.349	1.38
415.793	0.3
416.237	0.82
416.682	0.34
417.126	0.83
417.57	0.85
418.014	1.29
418.458	0.99
418.902	1.08
419.346	1.06
419.79	1.28
420.233	1.34
420.677	0.82
421.121	1.1
421.565	1.43
422.008	1.97
422.452	1.4
422.895	1.83
423.339	1.79
423.782	2.57
424.226	2.38
424.669	2.63
425.113	2.87
425.556	2.36
425.999	2.89
426.442	3.05
426.885	3.57
427.328	3.95
427.771	4.53
428.214	4.53
428.657	4.47
429.1	5.19
429.543	5.67
429.986	5.84
430.429	6.1
430.871	6.03
431.314	7.05
431.757	7.59
432.199	7.67
432.642	8.68
433.084	9.45
433.527	9.35
433.969	10.29
434.411	10.79
434.854	11.51
435.296	12.45
435.738	13.08
436.18	14.41
436.622	15.62
437.064	16.22
437.506	17.75
437.948	18.86
438.39	20.3
438.832	21.68
439.274	23.09
439.715	24.64
440.157	26.03
440.599	28.01
441.04	30.08
441.482	32.07
441.924	33.28
442.365	36.68
442.806	38.79
443.248	40.87
443.689	44.13
444.13	46.55
444.572	49.87
445.013	53.25
445.454	57.22
445.895	61.22
446.336	64.11
446.777	69.09
447.218	72.74
447.659	78.28
448.1	82.7
448.54	87.21
448.981	92.98
449.422	98.86
449.863	105.67
450.303	110.28
450.744	117.37
451.184	122.66
451.625	130.19
452.065	138.63
452.505	144.82
452.946	151.35
453.386	158.87
453.826	165.03
454.266	172.99
454.707	181.45
455.147	188.23
455.587	195.31
456.027	200.58
456.467	209.74
456.906	212.4
457.346	219.47
457.786	222.26
458.226	228.47
458.666	232.23
459.105	237.13
459.545	238.54
459.984	241.83
460.424	242.07
460.863	240.86
461.303	242.78
461.742	241.98
462.181	237.88
462.621	239.61
463.06	237.66
463.499	235.39
463.938	230.91
464.377	226.89
464.816	221.75
465.255	218.91
465.694	214.9
466.133	210.91
466.572	206.77
467.01	202.4
467.449	197.3
467.888	191.33
468.326	187.96
468.765	181.35
469.203	177.29
469.642	172.58
470.08	168.08
470.519	165.06
470.957	159.75
471.395	155.04
471.834	151.21
472.272	147.33
472.71	143.6
473.148	140.53
473.586	137.45
474.024	133.1
474.462	130.29
474.9	125.63
475.338	122.27
475.775	119.52
476.213	116.37
476.651	114.24
477.088	110.37
477.526	107.33
477.964	105.16
478.401	101.91
478.838	99.2
479.276	96.64
479.713	94
480.15	91.8
480.588	88.81
481.025	87.08
481.462	84.65
481.899	83.02
482.336	80.39
482.773	79.42
483.21	76.83
483.647	74.87
484.084	73.25
484.521	71.89
484.957	70.49
485.394	69
485.831	67.58
486.267	66.5
486.704	65.4
487.14	64.71
487.577	63.71
488.013	62.66
488.45	62.1
488.886	61.04
489.322	61.02
489.758	60.39
490.195	59.88
490.631	59.54
491.067	59.58
491.503	58.44
491.939	58.71
492.375	58.49
492.81	58.49
493.246	58.54
493.682	59.02
494.118	58.83
494.553	59.26
494.989	59.63
495.424	60.09
495.86	60.34
496.295	60.62
496.731	61.33
497.166	62.13
497.602	62.41
498.037	63.27
498.472	64.21
498.907	64.97
499.342	66.1
499.777	67.04
500.212	68.37
500.647	69.33
501.082	70.79
501.517	71.29
501.952	72.58
502.387	74.42
502.821	75.71
503.256	77.25
503.69	79.13
504.125	80.72
504.56	82.31
504.994	83.94
505.428	85.99
505.863	87.92
506.297	89.44
506.731	91.47
507.165	93.27
507.6	95.39
508.034	97.49
508.468	99.27
508.902	101.07
509.336	103.48
509.77	105.13
510.203	107.09
510.637	109.16
511.071	110.49
511.505	113.57
511.938	114.03
512.372	116.04
512.805	117.57
513.239	118.12
513.672	120.22
514.106	121.59
514.539	122.84
514.972	123.99
515.406	124.58
515.839	125.18
516.272	126.62
516.705	126.91
517.138	127.2
517.571	127.4
518.004	127.91
518.437	127.86
518.87	127.49
519.302	127.28
519.735	127.04
520.168	126.49
520.6	126.02
521.033	125.44
521.466	124.44
521.898	123.1
522.33	122.22
522.763	121
523.195	120.46
523.627	118.87
524.06	117.88
524.492	116.48
524.924	115.25
525.356	113.85
525.788	112.9
526.22	111.65
526.652	109.93
527.084	108.91
527.516	108.05
527.947	105.97
528.379	105.06
528.811	103.78
529.242	102.9
529.674	101.28
530.105	100.56
530.537	98.76
530.968	98.58
531.399	96.89
531.831	96.22
532.262	94.96
532.693	94.28
533.124	92.76
533.555	92.59
533.986	90.55
534.417	90.41
534.848	89.51
535.279	88.48
535.71	88.07
536.141	86.98
536.572	86.36
537.002	85.89
537.433	85.11
537.863	84.19
538.294	83.41
538.724	82.9
539.155	82.55
539.585	81.34
540.015	80.81
540.446	80.22
540.876	79.47
541.306	78.91
541.736	78.2
542.166	77.9
542.596	77.02
543.026	76.76
543.456	76.24
543.886	75.9
544.316	75.26
544.745	74.15
545.175	73.79
545.605	73.55
546.034	72.69
546.464	72.53
546.893	72.27
547.323	71.7
547.752	71.13
548.181	70.92
548.611	70.08
549.04	70.52
549.469	69.68
549.898	69.15
550.327	69.41
550.756	68.82
551.185	68.2
551.614	68.39
552.043	68.02
552.472	67.54
552.9	67.26
553.329	67.61
553.758	66.72
554.186	66.8
554.615	66.93
555.043	66.21
555.472	66.01
555.9	65.94
556.328	66.11
556.757	66.04
557.185	65.61
557.613	65.94
558.041	65.66
558.469	65.39
558.897	65.47
559.325	65.77
559.753	65.32
560.181	65.51
560.609	65.38
561.037	65.94
561.464	65.07
561.892	65.43
562.319	65.27
562.747	65.24
563.175	65.61
563.602	65.62
564.029	65.5
564.457	65.44
564.884	65.53
565.311	65.98
565.738	65.9
566.165	65.79
566.592	65.57
567.019	65.96
567.446	65.53
567.873	65.49
568.3	66.14
568.727	66.12
569.154	65.64
569.58	65.49
570.007	66.09
570.434	65.7
570.86	66.08
571.287	65.69
571.713	66.14
572.139	65.74
572.566	66.24
572.992	66.06
573.418	66.08
573.844	66.55
574.27	66.44
574.696	66.82
575.122	66.4
575.548	67.22
575.974	66.86
576.4	67.14
576.826	67.04
577.252	67.07
577.677	67.19
578.103	67.71
578.528	67.7
578.954	68.03
579.379	68.36
579.805	68.13
580.23	68.23
580.655	68.4
581.081	68.64
581.506	69.41
581.931	69.26
582.356	69.79
582.781	69.83
583.206	69.47
583.631	70.03
584.056	70.1
584.481	70.43
584.905	70.47
585.33	70.76
585.755	70.37
586.179	71.29
586.604	70.99
587.028	71.25
587.453	71.3
587.877	71.88
588.302	71.79
588.726	71.5
589.15	72.24
589.574	72.16
589.998	72.42
590.422	72.7
590.846	73.34
591.27	72.77
591.694	73.12
592.118	73.29
592.542	73.4
592.966	73.2
593.389	73.66
593.813	73.84
594.236	73.96
594.66	74.67
595.083	74.1
595.507	74.65
595.93	75.03
596.354	75.38
596.777	75.45
597.2	75.31
597.623	75.61
598.046	75.33
598.469	76.04
598.892	76.03
599.315	76.13
599.738	76.62
600.161	77.26
600.584	76.84
601.006	76.85
601.429	77.49
601.851	77.61
602.274	77.67
602.696	78.17
603.119	78.77
603.541	78.69
603.964	79.36
604.386	79.65
604.808	79.55
605.23	79.97
605.652	80.13
606.074	81.28
606.496	81.46
606.918	82.22
607.34	82.33
607.762	83.6
608.184	83.94
608.606	84.48
609.027	85.2
609.449	85.86
609.87	86.34
610.292	86.98
610.713	87.98
611.135	88.73
611.556	89.52
611.977	90.82
612.398	92.1
612.82	92.84
613.241	94.36
613.662	95.42
614.083	96.56
614.504	98
614.925	99.43
615.345	100.84
615.766	101.86
616.187	104.02
616.608	105.09
617.028	106.72
617.449	109.29
617.869	111.35
618.29	112.45
618.71	115.18
619.131	117.42
619.551	118.9
619.971	121.62
620.391	123.66
620.811	125.51
621.231	127.73
621.651	130.35
622.071	133.28
622.491	135.31
622.911	138.29
623.331	140.99
623.751	143.65
624.17	146.6
624.59	150.1
625.009	152.64
625.429	156.17
625.848	158.89
626.268	162.01
626.687	164.1
627.106	168.35
627.526	170.3
627.945	172.38
628.364	173.87
628.783	176.35
629.202	176.97
629.621	177.16
630.04	176.31
630.459	175.01
630.878	174.47
631.296	171.98
631.715	168.29
632.134	164.8
632.552	160.13
632.971	154.43
633.389	149.15
633.807	143.91
634.226	136.93
634.644	130.36
635.062	124.17
635.48	118.13
635.899	112.92
636.317	107.12
636.735	101.73
637.153	96.9
637.57	92.68
637.988	88.15
638.406	84.68
638.824	80.51
639.241	78.31
639.659	74.23
640.077	72.04
640.494	68.75
640.912	67.12
641.329	64.62
641.746	62.85
642.164	60.92
642.581	59.52
642.998	57.73
643.415	55.67
643.832	54.28
644.249	53.2
644.666	51.9
645.083	50.61
645.5	49.59
645.916	48.63
646.333	47.48
646.75	46.6
647.166	45.73
647.583	44.24
647.999	43.58
648.416	42.97
648.832	41.81
649.249	41.21
649.665	40.41
650.081	40.13
650.497	39.29
650.913	38.75
651.329	38.42
651.745	37.48
652.161	36.63
652.577	36.89
652.993	36
653.409	35.39
653.824	34.6
654.24	34.6
654.655	33.56
655.071	33.23
655.486	33.56
655.902	32.49
656.317	32.1
656.732	32.21
657.148	31.91
657.563	30.68
657.978	30.89
658.393	30.47
658.808	29.19
659.223	29.43
659.638	28.76
660.053	29.06
660.467	28.96
660.882	27.46
661.297	27.5
661.711	27.34
662.126	27.05
662.54	26.48
662.955	25.99
663.369	26.2
663.784	25.95
664.198	24.5
664.612	24.24
665.026	24.27
665.44	24.02
665.854	23.49
666.268	23.45
666.682	23.42
667.096	23.11
667.51	22.77
667.924	22.48
668.337	21.97
668.751	21.4
669.164	21.58
669.578	20.76
669.991	20.57
670.405	20.63
670.818	19.77
671.231	20.27
671.645	19.61
672.058	19.45
672.471	18.95
672.884	18.99
673.297	18.43
673.71	18.84
674.123	18.49
674.536	17.86
674.948	17.88
675.361	17.06
675.774	17.08
676.186	17.53
676.599	16.87
677.011	16.17
677.424	16.49
677.836	16.74
678.248	16.41
678.661	16.08
679.073	16.02
679.485	15.82
679.897	15.59
680.309	15.14
680.721	14.99
681.133	15.41
681.545	14.53
681.957	14.71
682.368	14.81
682.78	14.16
683.192	14.12
683.603	13.27
684.015	14.09
684.426	13.93
684.837	13.92
685.249	13.51
685.66	13.44
686.071	13.3
686.482	12.73
686.893	13.09
687.304	13.23
687.715	12.13
688.126	12.59
688.537	12.68
688.948	12.66
689.359	11.78
689.769	12.21
690.18	12.18
690.591	11.96
691.001	11.83
691.411	11.32
691.822	11.17
692.232	11.7
692.642	11.57
693.053	11.05
693.463	10.66
693.873	10.56
694.283	10.79
694.693	10.65
695.103	9.92
695.513	10.28
695.922	9.99
696.332	10.07
696.742	9.4
697.151	10.54
697.561	10.03
697.97	9.72
698.38	8.87
698.789	9.43
699.199	8.63
699.608	9.13
700.017	9.13
700.426	8.75
700.835	9.17
701.244	8.33
701.653	8.56
702.062	8.51
702.471	7.93
702.88	8.39
703.289	8.69
703.697	7.83
704.106	7.83
704.514	8.09
704.923	7.83
705.331	7.82
705.74	7.91
706.148	7.67
706.556	7.63
706.965	7.19
707.373	6.92
707.781	7.29
708.189	7.43
708.597	6.04
709.005	6.62
709.413	6.59
709.82	6.39
710.228	6.99
710.636	6
711.043	6.55
711.451	6.5
711.858	6.28
712.266	5.67
712.673	6.39
713.081	5.62
713.488	6.09
713.895	6.24
714.302	5.28
714.709	6.37
715.116	5.37
715.523	5.37
715.93	4.63
716.337	5.43
716.744	5.12
717.15	6.52
717.557	5.43
717.964	5.5
718.37	5.04
718.777	5.21
719.183	4.91
719.589	4.25
719.996	5.19
720.402	4.79
720.808	3.83
721.214	4.86
721.62	4.93
722.026	4.9
722.432	3.73
722.838	4.15
723.244	4.73
723.65	4.99
724.055	4.58
724.461	4.06
724.867	4.3
725.272	4.48
725.678	4.75
726.083	3.92
726.488	3.86
726.894	5.18
727.299	4.41
727.704	3.76
728.109	3.31
728.514	3.52
728.919	3.43
729.324	3.95
729.729	4.07
730.134	3.78
730.538	3.52
730.943	3.72
731.348	3.62
731.752	4.12
732.157	3.33
732.561	3.69
732.966	3.02
733.37	3.64
733.774	2.9
734.178	3.38
734.582	3.16
734.987	3.08
735.391	2.77
735.795	2.77
736.198	3.1
736.602	2.7
737.006	3
737.41	2.92
737.813	3.32
738.217	3.07
738.621	2.56
739.024	3.02
739.427	2.84
739.831	2.61
740.234	3.06
740.637	3.09
741.04	1.52
741.444	2.72
741.847	3.12
742.25	1.99
742.652	2.87
743.055	2.29
743.458	2.82
743.861	3.08
744.264	1.95
744.666	2.36
745.069	1.89
745.471	2.02
745.874	1.1
746.276	2.53
746.678	2.67
747.081	2.87
747.483	2.29
747.885	1.66
748.287	2.3
748.689	2.2
749.091	2.03
749.493	1.84
749.895	1.65
750.296	1.74
750.698	1.87
751.1	1.84
751.501	1.19
751.903	1.84
752.304	2.08
752.706	2.09
753.107	1.63
753.508	1.57
753.909	1.3
754.311	1.93
754.712	2.11
755.113	0.81
755.514	1.89
755.915	2.61
756.315	1.89
756.716	2.07
757.117	1.41
757.518	1.12
757.918	1.07
758.319	1.08
758.719	2.3
759.12	2.04
759.52	1.23
759.92	1.15
760.321	1.58
760.721	1.31
761.121	1.79
761.521	2.22
761.921	1.15
762.321	2.23
762.721	1.76
763.12	1.49
763.52	1.06
763.92	1.76
764.319	1.88
764.719	1.18
765.118	0.95
765.518	1.28
765.917	2.27
766.317	1.36
766.716	2.33
767.115	2.17
767.514	1.61
767.913	0.95
768.312	1.19
768.711	1.03
769.11	1.21
769.509	1.14
769.907	1.04
770.306	0.83
770.705	0.51
771.103	2.51
771.502	1.9
771.9	1.77
772.299	0.83
772.697	1.45
773.095	1.75
773.493	1.19
773.891	2.31
774.29	0.37
774.688	1.1
775.085	0.3
775.483	1.04
775.881	1.46
776.279	0.59
776.677	0.23
777.074	1.5
777.472	2.44
777.869	2.58
778.267	1.51
778.664	1.67
779.061	1.74
779.459	0.49
779.856	2.7
780.253	2.18
780.65	1.23
781.047	1.82
781.444	1.8
781.841	1.76
782.238	1.58
782.634	1.57
783.031	0.45
783.428	1.89
783.824	1.73
784.221	1.93
784.617	1.78
785.014	1.13
785.41	1.74
785.806	0.84
786.202	1.43
786.598	1.53
786.994	1.73
787.39	-0.25
787.786	1.13
788.182	1.5
788.578	0
788.974	1.69
789.369	-1.58
789.765	1.81
790.161	2.02
790.556	0.2
790.952	1.4
791.347	1.5
791.742	-0.07
792.137	2.7
792.533	0
792.928	2.86
793.323	1.43
793.718	1.65
794.113	0.22
794.508	1.77
794.902	1.1
795.297	1.11
795.692	1.37
796.086	1.16
796.481	2.53
796.875	0.04
797.27	1.33
797.664	-1.06
798.058	2.09
798.453	1.99
798.847	0.9
799.241	0.82
799.635	0.32
800.029	0.46
800.423	0.39
800.817	-0.19
801.21	-0.5
801.604	0.98
801.998	-0.96
802.391	0.4
802.785	-1.42
803.178	0.58
803.572	-0.64
803.965	1.48
804.358	1.15
804.752	0.84
805.145	1.54
805.538	3.07
805.931	0.01
806.324	1.58
806.717	0.48
807.11	0.15
807.502	0.78
807.895	-0.23
808.288	-0.29
808.68	-0.29
809.073	-2.11
809.465	1.49
809.858	-0.09
810.25	-0.05
810.642	2.4
811.034	1.88
811.426	-1
811.818	1.69
812.21	-1.13
812.602	0.32
812.994	-0.74
813.386	-0.69
813.778	-0.59
814.169	-1.01
814.561	2.87
814.953	1.58
815.344	2.91
815.736	1.25
816.127	2.18
816.518	-0.36
816.909	0.44
817.301	1.28
817.692	3.23
818.083	-0.44
818.474	0.71
818.865	1.98
819.255	-0.5
819.646	0.53
820.037	2.7
820.428	0.26
820.818	-1.19
821.209	0.4
821.599	1.49
821.99	-0.3
822.38	-1.23
822.77	0.96
823.16	-0.7
823.55	1.47
823.94	1.62
824.33	-0.46
824.72	-0.13
825.11	0.88
825.5	1.54
825.89	0.23
826.28	2.36
826.669	3.03
827.059	1.03
827.448	0.28
827.838	0.84
828.227	1.15
828.616	0.5
829.005	0.7
829.395	1.91
829.784	1.55
830.173	1.65
830.562	0.93
830.951	-0.63
831.339	-0.79
831.728	-1.46
832.117	0.58
832.506	0.58
832.894	-0.29
833.283	1.03
833.671	0.95
834.059	1.84
834.448	-0.42
834.836	-0.19
835.224	2.35
835.612	3.21
836	0.1
836.388	-0.88
836.776	1.06
837.164	-3.58
837.552	3.04
837.94	0.41
838.327	2.36
838.715	1.55
839.103	0.43
839.49	1.23
839.877	1.43
840.265	0.99
840.652	2.3
841.039	1.33
841.426	3.02
841.813	2.31
842.2	0.29
842.587	1.81
842.974	1.91
843.361	-0.7
843.748	-0.52
844.134	0.88
844.521	4.78
844.908	-2.05
845.294	1.15
845.681	1.69
846.067	-0.13
846.453	3.89
846.839	4.04
847.226	-2.05
847.612	-0.01
847.998	-0.75
848.384	1.81
848.77	-0.46
849.155	0.02
849.541	2.04
849.927	-1.17
850.312	0.16
850.698	-1.16
851.084	0.68
851.469	-1.57
851.854	-0.37
852.24	0.16
852.625	1.61
853.01	1.82
853.395	0.58
853.78	2.55
854.165	2.18
854.55	-0.99
854.935	0.06
855.32	-2
855.704	2.32
856.089	-0.09
856.474	0.18
856.858	2.88
857.243	3.05
857.627	2.08
858.011	-1.5
858.396	3.59
858.78	-0.92
859.164	2.29
859.548	-3.93
859.932	-1.48
860.316	0.48
860.7	3.58
861.083	1.25
861.467	3.9
861.851	2.02
862.234	1.14
862.618	0.6
863.001	-1.19
863.385	-0.93
863.768	1.18
864.151	3.7
864.534	2
864.918	2.41
865.301	4.34
865.684	1.89
866.066	0.55
866.449	3.23
866.832	0.65
867.215	3.32
867.597	5.15
867.98	1.93
868.363	-0.93
868.745	8.21
869.127	-2.1
869.51	2.51
869.892	4.7
870.274	2.32
870.656	1.97
871.038	0.67
871.42	3.69
871.802	0.88
872.184	2.25
872.566	-0.72
872.948	-0.21
873.329	0.97
873.711	1.66
874.092	-1.43
874.474	1.1
874.855	3.35
875.236	0.95
875.618	3.04
875.999	-0.32
876.38	1.27
876.761	1.12
877.142	0.73
877.523	0.69
877.904	2.09
878.285	1.05
878.665	3.34
879.046	-0.59
879.426	3.81
879.807	1.72
880.187	-2.63
880.568	1.26
880.948	-0.7
881.328	-1.15
881.708	2.57
882.089	-0.75
882.469	0.87
882.849	2.18
883.228	-2.75
883.608	1.38
883.988	-0.32
884.368	-0.84
884.747	0.81
885.127	-1.3
885.506	3.27
885.886	-0.09
886.265	-0.2
886.645	-5.53
887.024	-1.33
887.403	-1.05
887.782	9.11
888.161	3.2
888.54	0.92
888.919	-1.12
889.298	2.26
889.676	1.54
890.055	2.03
890.434	-3.03
890.812	-0.12
891.191	2.89
891.569	3.58
891.948	3.94
892.326	-0.38
892.704	-1.04
893.082	0.59
893.46	-1.54
893.838	-2.88
894.216	0.33
894.594	2.96
894.972	2.36
895.35	0.82
895.727	2.56
896.105	5.31
896.482	4.87
896.86	0.3
897.237	0.24
897.615	4.78
897.992	-0.33
898.369	-1.25
898.746	-0.27
899.123	-0.6
899.5	1.97
899.877	2.24
900.254	3.72
900.631	1.63
901.007	3.58
901.384	1
901.761	5.03
902.137	0.66
902.514	-2.34
902.89	3.27
903.266	0.67
903.642	3.23
904.019	1.54
904.395	-1.4
904.771	-0.25
905.147	-3.77
905.523	1.11
905.898	-5.69
906.274	2.82
906.65	-1.07
907.026	0.9
907.401	2.92
907.777	-2.17
908.152	3.28
908.527	7.66
908.903	0.05
909.278	4.36
909.653	0.55
910.028	0.63
910.403	2.97
910.778	-1.32
911.153	-2.96
911.528	-2.9
911.902	3.42
912.277	3.11
912.652	2.17
913.026	2.51
913.4	1.54
913.775	0.95
914.149	5.16
914.523	1.56
914.898	6.3
915.272	2.4
915.646	1.36
916.02	1.61
916.394	-2.69
916.767	1.88
917.141	-3.78
917.515	-4.9
917.888	2.61
918.262	4.85
918.635	3.92
919.009	-3.33
919.382	3.5
919.756	4.45
920.129	-1.67
920.502	-2.19
920.875	10.87
921.248	-2.37
921.621	1.25
921.994	-0.3
922.366	-0.01
922.739	-0.8
923.112	-0.01
923.484	2.48
923.857	8.3
