wl	PWM109
910.028	0.34
910.403	2.81
910.778	-2.09
911.153	-3.9
911.528	-3.25
911.902	3.96
912.277	3.75
912.652	1.38
913.026	1.94
913.4	0.05
913.775	0.5
914.149	3.82
914.523	-0.53
914.898	4.68
915.272	1.24
915.646	-0.13
916.02	0.99
916.394	-4.99
916.767	1.35
917.141	-2.82
917.515	-5.53
917.888	3.78
918.262	4.27
918.635	1.53
919.009	-3.27
919.382	2.87
919.756	4.08
920.129	-2.35
920.502	-4.28
920.875	8.66
921.248	-0.52
921.621	1.21
921.994	-1.1
922.366	0.57
922.739	-2.55
923.112	-2.86
923.484	2.18
923.857	5.36
924.229	-1.37
924.602	4.69
924.974	3.31
925.346	-2.39
925.718	-6.8
926.091	-2.71
926.463	3.83
926.835	-5.49
927.206	5.88
927.578	3.19
927.95	4.03
928.322	-7.3
928.693	7.93
929.065	14
929.436	5.64
929.808	2.51
930.179	-1.65
930.55	-3.08
930.921	-11.41
931.293	8.5
931.664	-6.55
932.035	-5.36
932.406	-0.57
932.776	8.48
933.147	9.59
933.518	6.35
933.888	-7.23
934.259	-4.78
934.63	-10.09
935	-2.94
935.37	1.1
935.741	0.22
936.111	-5.71
936.481	5.35
936.851	0.76
937.221	-8.95
937.591	5.02
937.961	1.42
938.331	10.04
938.7	-1.9
939.07	1.58
939.44	4.83
939.809	8.04
940.178	-2.24
940.548	13.03
940.917	-20.68
941.286	7.21
941.656	-9.66
942.025	-13.84
942.394	7.65
942.763	9.67
943.131	-2.94
943.5	-0.72
943.869	-5.05
944.238	8.25
944.606	-2.08
944.975	7.71
945.343	7.59
945.712	17.76
946.08	-14.55
946.448	-16.46
946.816	16.01
947.184	9.51
947.552	19.3
947.92	19.18
948.288	-10.82
948.656	-6.02
949.024	0.54
949.392	10.48
949.759	-19.91
950.127	9.86
950.494	4.78
950.862	16
951.229	-1.74
951.596	-5.84
951.963	0.92
952.33	-21.66
952.697	15.71
953.064	-6.43
953.431	21.71
953.798	-0.29
954.165	-12.43
954.532	9.84
954.898	18.43
955.265	20.37
955.631	-22.85
955.998	-2.21
956.364	-1
956.73	-6.64
957.096	19.15
957.463	23.94
957.829	2.87
958.195	0.06
958.56	7.99
958.926	-5.56
959.292	-10.55
959.658	16.67
960.023	7.01
960.389	-11.87
960.754	28.37
961.12	7.97
961.485	-7.32
961.85	-8.27
962.216	-4.69
962.581	8.13
962.946	-4.45
963.311	20.26
963.676	-15.93
964.041	-8.04
964.405	-11.99
964.77	-10.61
965.135	-6.4
965.499	5.98
965.864	-2.89
966.228	-2.63
966.592	0.57
966.957	9.36
967.321	5.85
967.685	-9.2
968.049	-21.27
968.413	-18.92
968.777	-1.81
969.141	19.24
969.504	6.81
969.868	-1.27
970.232	-2.75
970.595	-10.2
970.959	-3.32
971.322	-15.15
971.686	-9.67
972.049	3.06
972.412	20.06
972.775	13.93
973.138	6.1
973.501	-3.28
973.864	0.5
974.227	-11.01
974.59	14.68
974.952	11.08
975.315	-8.24
975.677	15.83
976.04	9.95
976.402	1.85
976.765	-4.31
977.127	-21.74
977.489	4.81
977.851	27.05
978.213	-6.08
978.575	6.61
978.937	9.69
979.299	5.34
979.661	26.35
980.022	6.67
980.384	5.67
980.745	14.33
981.107	-11.91
981.468	-9.76
981.83	18.18
982.191	3.72
982.552	-8.08
982.913	-23.27
983.274	6.66
983.635	-23.62
983.996	-35.78
984.357	20.94
984.718	-19.37
985.078	-16.19
985.439	-7.64
985.799	-15.04
986.16	-18.88
986.52	-10.09
986.88	-36.24
987.241	20.11
987.601	12.24
987.961	10.13
988.321	14.56
988.681	-22.51
989.041	-7.51
989.4	28.9
989.76	9.77
990.12	-25.85
990.479	25.22
990.839	-16.98
991.198	2.17
991.558	-4.77
991.917	40.94
992.276	-226.04
992.635	12.46
992.994	-3.75
993.353	9.39
993.712	-7.25
994.071	6.24
994.43	-4.39
994.789	-22.68
995.147	30.47
995.506	3.14
995.864	12.13
996.223	-15.32
996.581	-66.11
996.939	19.29
997.297	-22.22
997.656	22.64
998.014	22.07
998.372	26.88
998.729	22.03
999.087	-27.77
999.445	34.32
999.803	16.81
1000.16	-37.94
1000.518	-13.66
1000.875	-4.54
1001.233	0.62
1001.59	-18.54
1001.947	15.97
1002.304	57.69
1002.661	-16.12
1003.018	61.17
1003.375	-26.75
1003.732	59.69
1004.089	16.5
1004.446	19.24
1004.802	57.55
1005.159	-13.17
1005.516	-6.4
1005.872	-26.92
1006.228	-61.84
1006.585	30.77
1006.941	-18.38
1007.297	30.86
1007.653	22.12
1008.009	-2.27
1008.365	13.72
1008.721	-3.61
1009.076	3.78
1009.432	-21.1
1009.788	1.81
1010.143	17.95
1010.499	22
1010.854	-14.8
1011.21	-9.8
1011.565	-30.41
1011.92	-9.54
1012.275	-15.53
1012.63	-50.35
1012.985	34.99
1013.34	17.2
1013.695	-32.77
1014.049	21.27
1014.404	29.25
1014.759	18.38
1015.113	29.37
1015.468	-65
1015.822	-28.36
1016.176	4.12
1016.53	50.71
1016.885	25.58
1017.239	33.21
1017.593	12.2
1017.947	12.02
1018.3	-13.73
1018.654	-26.71
1019.008	-35.32
1019.362	-1.9
1019.715	-7.33
1020.069	-30.73
1020.422	-66.74
1020.775	38.74
1021.128	-18.49
1021.482	5.02
1021.835	-40.75
1022.188	-59.3
1022.541	15.04
1022.894	-31.84
1023.246	-23.35
1023.599	3.42
1023.952	12.81
1024.304	-29.74
1024.657	-0.83
1025.009	59.25
1025.362	-52.09
1025.714	-92.48
1026.066	-55.85
1026.418	30.81
1026.77	-17.74
1027.122	-9.59
1027.474	-29.18
1027.826	-110.28
1028.178	42.72
1028.529	-0.56
1028.881	52.37
1029.233	-6.78
1029.584	38.55
1029.935	-11.11
1030.287	-19.77
1030.638	19.07
1030.989	33.03
1031.34	101.79
1031.691	59.99
1032.042	33.85
1032.393	12.32
1032.744	-48.07
1033.095	-10.51
1033.445	10.46
1033.796	0.69
1034.146	72.77
1034.497	24.07
1034.847	24.07
1035.197	24.07
